Customer ID,Invoice Total,Invoice applied amount,Invoice exchange rate,Payment Total,Payment applied amount,Payment exchange rate,Credit Total,Credit applied amount,Credit exchange rate,Adjustment Total,Adjustment applied amount,Adjustment exchange rate,Customer Balance
CUST_0903,2355.72,822.6,1.0,307.67,3.67,1.0,250.57,115.86,1.0,9.68,3.69,1.0,1100.4
CUST_0904,1312.81,381.4,1.0,731.85,26.37,1.0,84.1,7.65,1.0,100.43,54.93,1.0,194.98
CUST_0905,2884.05,341.66,1.0,279.23,49.37,1.0,121.3,13.0,1.0,39.45,8.96,1.0,2234.72
CUST_0906,2404.73,174.79,1.0,1420.26,232.97,1.0,485.49,339.86,1.0,176.79,36.71,1.0,1037.1
CUST_0907,1290.58,247.09,1.0,1842.29,299.67,1.0,49.82,8.28,1.0,8.08,7.34,1.0,-539.93
CUST_0908,3671.81,627.83,1.0,910.31,153.73,1.0,190.75,133.98,1.0,140.93,75.79,1.0,2295.77
CUST_0909,4547.26,1861.84,1.0,822.76,343.86,1.0,232.98,209.82,1.0,180.25,6.34,1.0,2357.27
CUST_0910,591.7,98.84,1.0,867.97,130.3,1.0,158.11,128.55,1.0,135.82,6.46,1.0,-145.01
CUST_0911,2912.36,663.16,1.0,1279.41,281.15,1.0,1.24,0.21,1.0,179.5,33.23,1.0,1396.18
CUST_0912,1378.64,552.87,1.0,767.98,111.88,1.0,251.07,52.13,1.0,76.92,18.15,1.0,29.5
CUST_0913,2205.22,603.72,1.0,239.95,16.3,1.0,174.82,64.31,1.0,196.23,103.64,1.0,1359.93
CUST_0914,4254.64,2039.26,1.0,1011.72,462.08,1.0,149.84,85.78,1.0,137.44,116.45,1.0,1622.67
CUST_0915,2520.9,1154.27,1.0,1063.92,318.64,1.0,220.77,43.13,1.0,87.36,30.76,1.0,500.31
CUST_0916,2391.89,1142.11,1.0,1540.06,545.6,1.0,291.53,102.43,1.0,140.31,31.92,1.0,174.61
CUST_0917,3282.1,1018.29,1.0,117.44,16.71,1.0,290.8,242.28,1.0,39.67,36.68,1.0,2117.55
CUST_0918,1481.01,476.26,1.0,218.67,89.06,1.0,459.53,437.11,1.0,122.27,19.69,1.0,955.3
CUST_0919,1117.71,440.21,1.0,821.74,398.38,1.0,453.24,120.49,1.0,5.27,2.88,1.0,-76.22
CUST_0920,1038.05,203.43,1.0,1880.6,336.81,1.0,259.56,40.35,1.0,118.2,33.93,1.0,-844.11
CUST_0921,3301.51,1021.4,1.0,866.48,374.15,1.0,81.86,9.99,1.0,139.56,62.61,1.0,1792.86
CUST_0922,3283.79,1322.15,1.0,1718.32,435.74,1.0,54.79,41.14,1.0,59.05,58.08,1.0,666.38
CUST_0923,2745.74,1336.32,1.0,151.02,70.34,1.0,293.33,172.93,1.0,194.79,67.18,1.0,1335.95
CUST_0924,1128.0,456.62,1.0,594.69,254.57,1.0,217.13,137.33,1.0,128.79,35.72,1.0,344.53
CUST_0925,3763.08,1306.08,1.0,974.7,362.85,1.0,401.68,245.61,1.0,182.97,169.58,1.0,1702.47
CUST_0926,978.08,296.58,1.0,1673.67,586.16,1.0,46.71,36.05,1.0,42.51,29.92,1.0,-404.08
CUST_0927,3365.96,1230.15,1.0,1950.44,349.59,1.0,461.4,244.9,1.0,29.11,14.04,1.0,333.53
CUST_0928,2475.08,1221.82,1.0,1572.79,502.67,1.0,484.18,203.07,1.0,53.57,37.55,1.0,-81.95
CUST_0929,3116.59,645.03,1.0,1182.3,125.55,1.0,197.48,48.58,1.0,63.09,53.14,1.0,1275.86
CUST_0930,3765.97,1490.88,1.0,781.6,246.15,1.0,249.64,241.09,1.0,53.14,31.09,1.0,1753.14
CUST_0931,2880.23,260.21,1.0,1178.99,453.91,1.0,187.97,101.69,1.0,179.87,135.78,1.0,1852.75
CUST_0932,4306.83,1528.86,1.0,1637.25,520.96,1.0,343.97,111.97,1.0,125.78,109.05,1.0,1446.41
CUST_0933,3560.73,254.44,1.0,994.69,431.54,1.0,367.63,115.73,1.0,100.2,33.68,1.0,2557.76
CUST_0934,1943.66,521.0,1.0,325.65,85.65,1.0,277.88,162.4,1.0,39.97,22.87,1.0,1084.28
CUST_0935,2436.15,239.75,1.0,861.48,141.5,1.0,498.26,439.19,1.0,162.88,159.25,1.0,1420.98
CUST_0936,2403.29,247.68,1.0,1921.42,759.36,1.0,446.48,185.79,1.0,69.59,22.94,1.0,779.51
CUST_0937,2464.31,955.92,1.0,1529.39,592.21,1.0,149.61,89.93,1.0,119.64,51.93,1.0,579.24
CUST_0938,3288.99,1397.67,1.0,1589.27,351.57,1.0,494.26,186.95,1.0,113.55,111.27,1.0,348.59
CUST_0939,3929.86,1321.89,1.0,1395.15,364.55,1.0,104.13,89.79,1.0,56.97,21.52,1.0,1598.48
CUST_0940,1018.56,267.93,1.0,923.77,427.51,1.0,35.1,20.78,1.0,189.39,126.36,1.0,303.08
CUST_0941,2351.62,1121.28,1.0,1000.83,375.76,1.0,211.64,8.82,1.0,28.68,28.59,1.0,402.54
CUST_0942,2641.74,861.1,1.0,1642.08,158.53,1.0,220.43,2.18,1.0,73.62,24.1,1.0,128.36
CUST_0943,1658.0,406.6,1.0,1166.86,74.43,1.0,249.83,238.54,1.0,12.64,1.25,1.0,159.07
CUST_0944,767.03,336.64,1.0,1023.05,73.74,1.0,103.91,8.32,1.0,109.32,5.55,1.0,-510.74
CUST_0945,4266.62,294.04,1.0,832.59,375.15,1.0,320.62,45.84,1.0,48.27,10.01,1.0,3278.62
CUST_0946,2871.32,920.88,1.0,673.09,260.97,1.0,173.6,4.91,1.0,126.85,85.16,1.0,1411.32
CUST_0947,1060.64,523.35,1.0,693.7,38.49,1.0,100.32,24.72,1.0,198.99,183.11,1.0,-177.64
CUST_0948,2790.21,3.23,1.0,226.68,109.07,1.0,390.73,370.03,1.0,67.53,63.95,1.0,2652.25
CUST_0949,4922.22,1275.71,1.0,1645.89,496.33,1.0,187.23,52.4,1.0,101.77,14.1,1.0,2449.79
CUST_0950,4410.76,1060.39,1.0,157.49,7.15,1.0,372.68,110.53,1.0,52.83,20.83,1.0,2969.88
CUST_0951,3094.8,1074.19,1.0,290.34,120.5,1.0,65.52,59.65,1.0,102.71,42.67,1.0,1904.94
CUST_0952,4934.43,1770.87,1.0,1047.48,147.89,1.0,84.28,21.61,1.0,113.43,12.91,1.0,2301.82
CUST_0953,2001.2,271.2,1.0,140.67,28.39,1.0,144.56,14.9,1.0,102.91,74.31,1.0,1516.66
CUST_0954,4676.88,1766.76,1.0,1459.77,59.78,1.0,283.35,248.79,1.0,30.12,19.2,1.0,1486.49
CUST_0955,3152.77,1026.77,1.0,653.4,64.56,1.0,144.68,27.62,1.0,121.46,78.23,1.0,1463.33
CUST_0956,4657.4,1393.86,1.0,1060.72,527.92,1.0,238.57,63.03,1.0,80.56,79.34,1.0,2556.42
CUST_0957,3960.74,894.11,1.0,797.69,288.75,1.0,6.91,0.37,1.0,43.06,37.24,1.0,2556.97
CUST_0958,3079.6,355.61,1.0,1051.26,274.88,1.0,64.11,51.28,1.0,177.06,4.43,1.0,2107.41
CUST_0959,664.24,149.96,1.0,304.46,114.62,1.0,491.66,306.92,1.0,53.74,16.17,1.0,177.27
CUST_0960,975.77,140.06,1.0,581.97,41.6,1.0,11.14,9.42,1.0,156.69,55.73,1.0,394.58
CUST_0961,783.13,233.31,1.0,1339.85,550.12,1.0,381.28,76.34,1.0,168.12,23.93,1.0,-400.66
CUST_0962,1516.99,123.17,1.0,486.9,60.56,1.0,66.08,19.82,1.0,158.0,128.47,1.0,950.75
CUST_0963,642.42,103.38,1.0,165.98,43.76,1.0,373.82,74.4,1.0,61.95,48.33,1.0,131.02
CUST_0964,699.68,21.2,1.0,282.99,138.32,1.0,78.36,73.82,1.0,11.8,5.09,1.0,535.98
CUST_0965,2217.76,1035.0,1.0,1886.35,517.01,1.0,222.42,173.64,1.0,83.76,52.92,1.0,-204.52
CUST_0966,1554.73,713.45,1.0,459.91,146.53,1.0,150.58,43.88,1.0,61.65,5.09,1.0,477.76
CUST_0967,4826.17,719.47,1.0,1983.57,258.06,1.0,86.86,17.3,1.0,172.85,125.92,1.0,2358.56
CUST_0968,1122.16,426.95,1.0,1745.7,168.6,1.0,34.56,25.23,1.0,177.55,58.2,1.0,-771.87
CUST_0969,1832.41,875.39,1.0,977.47,118.52,1.0,233.63,94.3,1.0,57.29,50.71,1.0,-34.68
CUST_0970,4285.57,580.26,1.0,1294.33,482.36,1.0,201.25,26.81,1.0,47.58,0.48,1.0,2766.0
CUST_0971,1276.75,304.89,1.0,1357.51,58.1,1.0,498.83,45.46,1.0,97.9,39.05,1.0,-722.07
CUST_0972,2067.32,599.85,1.0,1528.85,489.87,1.0,449.58,218.05,1.0,165.34,143.86,1.0,218.44
CUST_0973,3115.76,501.22,1.0,1835.37,669.88,1.0,32.9,32.68,1.0,37.07,22.6,1.0,1463.3
CUST_0974,2473.99,42.85,1.0,1732.39,176.73,1.0,109.79,2.15,1.0,36.83,31.33,1.0,773.34
CUST_0975,2189.4,601.47,1.0,1992.05,921.96,1.0,207.37,107.19,1.0,35.4,34.87,1.0,418.19
CUST_0976,1140.5,309.24,1.0,1023.16,221.39,1.0,281.77,85.06,1.0,125.25,10.47,1.0,-52.44
CUST_0977,4028.97,786.17,1.0,1246.03,398.76,1.0,391.11,101.12,1.0,99.18,1.95,1.0,2202.77
CUST_0978,3234.83,111.58,1.0,1937.32,696.84,1.0,357.54,121.08,1.0,86.97,78.58,1.0,1654.7
CUST_0979,3942.96,1828.59,1.0,1269.48,404.82,1.0,10.35,6.73,1.0,140.0,134.95,1.0,1251.14
CUST_0980,4256.15,1353.86,1.0,1381.53,538.27,1.0,496.27,464.11,1.0,187.55,158.09,1.0,2056.33
CUST_0981,1064.51,42.71,1.0,1976.21,338.25,1.0,240.02,194.36,1.0,72.65,24.06,1.0,-613.23
CUST_0982,4777.84,470.88,1.0,1949.7,879.9,1.0,385.12,37.85,1.0,116.08,0.27,1.0,3005.7
CUST_0983,2978.64,249.8,1.0,1759.02,265.54,1.0,232.42,22.37,1.0,70.58,54.06,1.0,1041.83
CUST_0984,4349.93,1127.8,1.0,565.69,12.92,1.0,242.26,5.38,1.0,19.83,4.97,1.0,2447.34
CUST_0985,3437.25,1158.54,1.0,379.55,95.95,1.0,261.28,213.26,1.0,79.3,72.77,1.0,1953.62
CUST_0986,1154.05,534.19,1.0,876.59,163.54,1.0,66.09,26.32,1.0,179.33,78.28,1.0,-31.91
CUST_0987,2992.27,755.98,1.0,400.2,148.22,1.0,421.46,204.87,1.0,84.14,76.46,1.0,1775.4
CUST_0988,1347.16,389.64,1.0,1526.56,363.37,1.0,381.89,138.86,1.0,193.54,93.01,1.0,-348.17
CUST_0989,1086.24,519.71,1.0,148.45,70.09,1.0,464.55,292.58,1.0,83.78,55.34,1.0,344.64
CUST_0990,1951.24,477.45,1.0,1590.34,281.31,1.0,413.24,207.38,1.0,66.23,39.6,1.0,-14.47
CUST_0991,3837.74,1014.73,1.0,839.29,36.11,1.0,263.68,82.59,1.0,126.64,105.42,1.0,1859.96
CUST_0992,4209.45,1544.29,1.0,1974.85,773.79,1.0,275.89,264.48,1.0,117.06,94.91,1.0,1474.84
CUST_0993,4859.11,626.56,1.0,368.06,88.94,1.0,223.56,153.39,1.0,65.55,24.71,1.0,3924.1
CUST_0994,3343.95,791.72,1.0,1776.76,621.9,1.0,179.61,134.67,1.0,28.4,10.16,1.0,1370.67
CUST_0995,3490.27,1211.6,1.0,865.69,203.19,1.0,150.8,56.11,1.0,144.99,55.49,1.0,1610.98
CUST_0996,4331.25,752.5,1.0,618.01,190.94,1.0,359.91,259.54,1.0,109.95,109.35,1.0,3051.91
CUST_0997,2964.59,350.45,1.0,959.65,301.84,1.0,93.92,78.63,1.0,58.67,42.89,1.0,1956.82
CUST_0998,2874.04,1413.2,1.0,913.04,193.52,1.0,421.01,255.72,1.0,175.76,151.55,1.0,600.24
CUST_0999,1132.12,371.92,1.0,378.26,72.49,1.0,457.13,245.97,1.0,144.84,82.87,1.0,305.24
CUST_1000,4079.81,592.31,1.0,395.75,160.83,1.0,358.97,345.86,1.0,137.04,39.63,1.0,3336.88
